student_idx,item_idx,correct,t,delta_t
104,2,1,32,2
104,4,0,33,2
104,3,0,34,40
104,1,0,35,3
104,1,0,36,40
104,1,1,37,2
104,2,0,38,2
104,2,0,39,3
105,4,1,0,40
105,0,1,1,2
105,4,0,2,2
105,2,1,3,1
105,4,1,4,2
105,3,0,5,3
105,1,1,6,1
105,4,1,7,1
105,0,1,8,3
105,0,1,9,1
105,2,0,10,2
105,0,1,11,3
105,1,1,12,2
105,0,1,13,2
105,3,1,14,1
105,2,0,15,2
105,3,0,16,3
105,0,1,17,2
105,1,0,18,2
105,2,0,19,3
105,2,1,20,3
105,4,1,21,2
105,1,0,22,3
105,1,1,23,2
105,1,1,24,1
105,2,0,25,1
105,2,0,26,2
105,0,1,27,1
105,1,1,28,3
105,3,1,29,3
105,2,0,30,3
105,4,0,31,2
105,0,0,32,2
105,4,0,33,1
105,4,1,34,1
105,1,1,35,1
105,0,0,36,2
105,0,0,37,1
105,0,1,38,40
105,0,1,39,3
106,2,1,0,1
106,2,1,1,1
106,0,0,2,1
106,0,1,3,3
106,3,0,4,3
106,0,1,5,3
106,2,1,6,2
106,3,1,7,1
106,0,1,8,2
106,0,0,9,3
106,0,0,10,2
106,4,0,11,2
106,3,0,12,2
106,0,0,13,1
106,1,0,14,2
106,4,0,15,3
106,1,0,16,40
106,3,0,17,2
106,4,0,18,2
106,4,0,19,3
106,2,0,20,1
106,1,1,21,3
106,4,0,22,2
106,1,1,23,1
106,1,0,24,1
106,0,0,25,40
106,4,1,26,1
106,3,0,27,2
106,4,1,28,3
106,2,0,29,1
106,4,0,30,2
106,3,0,31,3
106,1,1,32,2
106,4,0,33,1
106,1,1,34,1
106,2,0,35,1
106,1,1,36,2
106,1,1,37,2
106,0,0,38,3
106,1,1,39,40
107,3,1,0,2
107,1,0,1,1
107,4,1,2,2
107,1,1,3,3
107,0,1,4,3
107,2,0,5,1
107,1,1,6,1
107,1,1,7,1
107,2,1,8,2
107,1,1,9,40
107,1,0,10,1
107,1,0,11,3
107,0,0,12,40
107,4,0,13,1
107,4,0,14,1
107,3,1,15,3
107,3,0,16,2
107,3,0,17,1
107,3,1,18,3
107,1,0,19,3
107,2,0,20,1
107,0,0,21,1
107,2,0,22,2
107,4,0,23,1
107,1,1,24,40
107,0,1,25,2
107,1,1,26,2
107,1,1,27,3
107,0,1,28,1
107,4,1,29,3
107,1,1,30,1
107,1,0,31,3
107,0,1,32,1
107,4,1,33,2
107,2,1,34,1
107,2,1,35,2
107,2,1,36,3
107,1,0,37,40
107,0,0,38,3
107,0,1,39,2
108,2,0,0,1
108,3,0,1,40
108,1,0,2,2
108,4,1,3,1
108,1,1,4,1
108,4,1,5,1
108,0,1,6,3
108,4,0,7,1
108,3,1,8,2
108,3,0,9,2
108,3,0,10,2
108,1,1,11,1
108,3,1,12,2
108,1,1,13,1
108,4,1,14,2
108,3,0,15,1
108,2,0,16,3
108,2,0,17,2
108,3,1,18,3
108,2,0,19,2
108,4,1,20,1
108,4,1,21,3
108,1,1,22,2
108,2,0,23,3
108,3,1,24,1
108,1,0,25,3
108,1,1,26,2
108,0,1,27,2
108,3,0,28,1
108,4,0,29,3
108,4,1,30,1
108,4,0,31,3
108,3,1,32,2
108,2,0,33,2
108,1,0,34,3
108,1,1,35,40
108,3,1,36,2
108,4,1,37,3
108,3,1,38,1
108,3,1,39,1
109,1,0,0,2
109,0,0,1,3
109,0,0,2,3
109,2,1,3,2
109,0,0,4,3
109,0,0,5,1
109,2,0,6,3
109,0,1,7,1
109,1,1,8,40
109,2,1,9,1
109,3,0,10,3
109,0,0,11,3
109,4,0,12,3
109,0,1,13,3
109,3,1,14,3
109,4,1,15,1
109,1,0,16,2
109,4,0,17,1
109,3,0,18,1
109,3,0,19,2
109,0,1,20,1
109,3,1,21,3
109,2,0,22,1
109,2,0,23,40
109,0,1,24,1
109,1,0,25,3
109,2,0,26,1
109,3,0,27,3
109,1,0,28,1
109,0,0,29,3
109,2,0,30,1
109,2,0,31,3
109,1,0,32,2
109,4,0,33,1
109,1,1,34,3
109,3,1,35,1
109,1,1,36,2
109,1,1,37,40
109,2,0,38,3
109,0,1,39,3
110,0,1,0,2
110,4,1,1,3
110,2,1,2,2
110,0,1,3,3
110,4,1,4,3
110,0,1,5,1
110,3,1,6,2
110,4,1,7,1
110,3,0,8,2
110,4,0,9,3
110,1,1,10,2
110,1,1,11,3
110,1,0,12,2
110,0,0,13,2
110,1,1,14,3
110,1,1,15,1
110,1,0,16,40
110,3,1,17,2
110,4,0,18,1
110,2,0,19,3
110,4,0,20,2
110,1,0,21,3
110,4,1,22,2
110,3,0,23,3
110,0,1,24,2
110,3,0,25,40
110,2,1,26,1
110,2,0,27,2
110,3,0,28,2
110,4,0,29,3
110,0,1,30,2
110,3,1,31,2
110,1,1,32,3
110,1,0,33,1
110,1,0,34,40
110,4,1,35,3
110,1,0,36,1
110,1,0,37,3
110,0,0,38,3
110,2,0,39,3
111,0,1,0,40
111,1,0,1,3
111,0,1,2,1
111,2,1,3,3
111,3,0,4,2
111,4,0,5,2
111,2,1,6,3
111,0,0,7,2
111,1,1,8,2
111,3,1,9,1
111,4,0,10,2
111,3,0,11,3
111,4,0,12,1
111,0,1,13,40
111,0,0,14,1
111,3,1,15,1
111,3,0,16,40
111,4,0,17,3
111,2,0,18,40
111,3,0,19,2
111,0,0,20,1
111,2,1,21,1
111,2,0,22,2
111,0,1,23,3
111,3,1,24,2
111,3,1,25,2
111,3,1,26,1
111,2,1,27,2
111,1,1,28,1
111,1,0,29,2
111,1,1,30,1
111,4,1,31,3
111,0,0,32,1
111,4,1,33,3
111,0,1,34,1
111,2,0,35,3
111,1,1,36,1
111,3,0,37,2
111,3,0,38,3
111,3,0,39,3
112,2,1,0,3
112,3,1,1,3
112,1,0,2,2
112,1,1,3,3
112,3,0,4,2
112,1,1,5,1
112,3,0,6,1
112,4,1,7,2
112,4,1,8,2
112,3,0,9,3
112,1,1,10,1
112,3,0,11,3
112,1,1,12,40
112,2,1,13,1
112,3,1,14,2
112,3,0,15,3
112,1,0,16,3
112,4,1,17,3
112,4,0,18,40
112,3,1,19,3
112,2,0,20,1
112,4,0,21,1
112,2,0,22,2
112,0,0,23,40
112,0,1,24,40
112,2,0,25,3
112,2,0,26,2
112,3,0,27,40
112,3,0,28,1
112,2,1,29,1
112,4,1,30,2
112,4,1,31,40
112,1,0,32,40
112,0,1,33,40
112,1,0,34,1
112,0,1,35,3
112,1,1,36,3
112,0,0,37,1
112,4,0,38,3
112,4,1,39,2
113,3,1,0,1
113,3,1,1,3
113,3,1,2,2
113,1,0,3,3
113,4,1,4,2
113,1,0,5,3
113,0,0,6,3
113,4,0,7,1
113,3,0,8,2
113,0,1,9,3
113,2,1,10,1
113,1,0,11,2
113,0,1,12,2
113,0,0,13,2
113,3,1,14,1
113,0,1,15,2
113,3,1,16,1
113,2,0,17,1
113,1,0,18,3
113,0,0,19,1
113,0,0,20,3
113,0,1,21,1
113,1,0,22,3
113,0,0,23,2
113,4,1,24,3
113,3,1,25,3
113,0,1,26,3
113,0,1,27,2
113,4,0,28,2
113,2,1,29,1
113,3,1,30,40
113,2,0,31,3
113,2,1,32,1
113,0,0,33,2
113,0,0,34,3
113,3,1,35,3
113,1,1,36,1
113,1,0,37,1
113,1,1,38,2
113,3,0,39,3
114,0,1,0,2
114,4,1,1,2
114,1,0,2,1
114,2,0,3,3
114,3,0,4,1
114,0,1,5,3
114,4,0,6,40
114,3,0,7,3
114,3,0,8,1
114,1,1,9,2
114,3,0,10,2
114,3,1,11,2
114,4,0,12,3
114,4,1,13,1
114,3,1,14,1
114,0,0,15,1
114,2,0,16,40
114,1,1,17,1
114,1,0,18,2
114,2,0,19,2
114,4,0,20,1
114,0,1,21,1
114,3,1,22,2
114,1,1,23,40
114,4,1,24,1
114,2,1,25,40
114,0,0,26,2
114,2,0,27,3
114,3,1,28,3
114,0,1,29,40
114,0,0,30,3
114,0,1,31,40
114,3,1,32,3
114,4,1,33,2
114,3,0,34,3
114,4,0,35,3
114,4,0,36,1
114,1,1,37,1
114,1,0,38,2
114,4,0,39,1
115,0,1,0,3
115,3,1,1,3
115,1,1,2,3
115,3,0,3,3
115,1,1,4,2
115,0,0,5,1
115,2,0,6,40
115,2,1,7,3
115,2,0,8,1
115,0,0,9,2
115,4,1,10,2
115,1,0,11,3
115,4,1,12,3
115,3,1,13,3
115,2,0,14,1
115,3,0,15,2
115,1,0,16,1
115,4,1,17,2
115,0,0,18,3
115,3,1,19,2
115,3,0,20,40
115,3,0,21,1
115,3,1,22,2
115,0,1,23,3
115,4,1,24,3
115,1,0,25,1
115,4,0,26,2
115,0,1,27,1
115,0,1,28,1
115,2,0,29,1
115,2,1,30,3
115,1,1,31,1
115,2,0,32,3
115,0,1,33,1
115,1,1,34,1
115,4,0,35,1
115,1,0,36,40
115,4,0,37,2
115,3,1,38,2
115,2,0,39,3
116,3,0,0,2
116,0,0,1,3
116,3,0,2,3
116,3,1,3,3
116,3,1,4,2
116,0,0,5,2
116,0,0,6,1
116,4,1,7,1
116,4,0,8,1
116,0,0,9,1
116,1,1,10,2
116,1,0,11,3
116,4,0,12,3
116,2,0,13,2
116,1,1,14,2
116,0,0,15,1
116,2,1,16,2
116,1,0,17,1
116,0,0,18,1
116,4,0,19,1
116,0,1,20,3
116,0,0,21,1
116,3,1,22,3
116,3,1,23,2
116,3,1,24,40
116,3,1,25,1
116,0,0,26,2
116,2,1,27,2
116,1,0,28,3
116,4,0,29,3
116,4,0,30,3
116,1,1,31,1
116,2,0,32,1
116,3,0,33,2
116,0,0,34,1
116,0,0,35,40
116,1,1,36,2
116,3,1,37,1
116,3,0,38,3
116,2,0,39,1
117,3,1,0,3
117,3,1,1,2
117,2,0,2,1
117,0,1,3,2
117,0,1,4,1
117,2,1,5,2
117,1,0,6,3
117,1,0,7,3
117,4,0,8,1
117,0,1,9,3
117,2,0,10,3
117,2,0,11,3
117,1,0,12,2
117,4,0,13,2
117,0,1,14,1
117,2,0,15,3
117,1,0,16,1
117,4,0,17,40
117,3,1,18,1
117,2,0,19,3
117,3,0,20,2
117,3,0,21,1
117,4,0,22,3
117,0,0,23,3
117,4,0,24,1
117,2,0,25,1
117,2,0,26,2
117,0,0,27,1
117,0,0,28,40
117,0,0,29,1
117,1,0,30,1
117,1,0,31,40
117,4,0,32,2
117,1,1,33,1
117,3,0,34,2
117,3,0,35,1
117,1,1,36,2
117,3,0,37,1
117,2,0,38,3
117,2,0,39,1
118,2,1,0,2
118,0,0,1,2
118,3,0,2,2
118,4,0,3,40
118,4,0,4,1
118,1,0,5,1
118,2,0,6,3
118,1,1,7,3
118,4,0,8,1
118,3,1,9,2
118,0,0,10,1
118,4,1,11,2
118,1,0,12,3
118,4,1,13,1
118,0,1,14,2
118,2,0,15,1
118,3,1,16,40
118,1,0,17,40
118,0,0,18,1
118,1,1,19,1
118,3,1,20,3
118,1,0,21,1
118,2,0,22,1
118,1,0,23,2
118,1,0,24,2
118,2,0,25,2
118,2,0,26,3
118,3,0,27,40
118,3,0,28,40
118,1,0,29,2
118,4,0,30,40
118,1,0,31,1
118,3,1,32,3
118,1,1,33,1
118,4,0,34,40
118,3,0,35,1
118,3,1,36,2
118,3,0,37,3
118,1,0,38,1
118,3,0,39,40
119,4,0,0,40
119,1,1,1,2
119,2,0,2,3
119,4,0,3,1
119,3,0,4,1
119,2,0,5,3
119,4,1,6,40
119,3,0,7,2
119,2,1,8,40
119,4,0,9,1
119,1,0,10,2
119,3,0,11,1
119,3,1,12,2
119,3,0,13,40
119,4,1,14,1
119,2,0,15,2
119,0,0,16,1
119,3,0,17,3
119,2,1,18,2
119,1,1,19,3
119,2,0,20,3
119,0,0,21,3
119,2,0,22,3
119,1,1,23,3
119,4,0,24,2
119,3,1,25,1
119,4,1,26,40
119,1,1,27,3
119,4,0,28,1
119,0,1,29,1
119,0,1,30,1
119,4,0,31,2
119,0,1,32,2
119,3,0,33,1
119,1,1,34,1
119,1,0,35,1
119,4,0,36,2
119,3,1,37,40
119,3,0,38,3
119,4,1,39,3
120,0,0,0,3
120,1,1,1,3
120,2,0,2,3
120,3,1,3,1
120,3,1,4,1
120,0,1,5,3
120,0,0,6,40
120,3,1,7,1
120,1,1,8,40
120,4,0,9,3
120,0,1,10,3
120,1,0,11,3
120,4,1,12,2
120,2,0,13,3
120,2,0,14,3
120,0,0,15,2
120,4,0,16,1
120,1,1,17,3
120,4,0,18,2
120,0,0,19,3
120,3,0,20,2
120,3,0,21,2
120,2,0,22,2
120,3,0,23,1
120,0,1,24,3
120,0,0,25,40
120,0,0,26,40
120,0,0,27,3
120,0,0,28,3
120,1,0,29,2
120,2,0,30,3
120,3,1,31,2
120,1,0,32,3
120,1,1,33,2
120,3,0,34,40
120,0,1,35,2
120,3,1,36,1
120,0,1,37,40
120,4,1,38,3
120,2,0,39,3
121,3,0,0,1
121,2,1,1,1
121,4,0,2,2
121,4,1,3,1
121,4,0,4,3
121,2,0,5,3
121,4,1,6,2
121,4,1,7,2
121,2,0,8,2
121,4,0,9,2
121,1,1,10,3
121,4,1,11,1
121,1,1,12,2
121,1,1,13,1
121,2,0,14,1
121,2,1,15,40
121,3,1,16,1
121,3,0,17,3
121,0,0,18,3
121,3,0,19,3
121,2,1,20,2
121,0,1,21,1
121,2,0,22,2
121,3,0,23,2
121,2,0,24,3
121,0,0,25,2
121,0,0,26,1
121,0,0,27,3
121,4,1,28,2
121,2,0,29,2
121,0,1,30,1
121,4,1,31,1
121,1,1,32,2
121,4,0,33,1
121,0,0,34,1
121,4,0,35,40
121,3,0,36,2
121,0,1,37,1
121,3,1,38,2
121,1,1,39,1
122,1,1,0,3
122,2,1,1,2
122,3,1,2,3
122,1,0,3,2
122,1,0,4,1
122,0,1,5,3
122,0,1,6,3
122,2,0,7,3
122,2,1,8,2
122,4,0,9,2
122,1,1,10,1
122,0,0,11,3
122,2,1,12,3
122,1,0,13,1
122,2,0,14,3
122,1,0,15,3
122,0,0,16,2
122,4,1,17,2
122,0,0,18,2
122,3,1,19,1
122,2,1,20,1
122,2,0,21,40
122,2,0,22,1
122,2,1,23,2
122,3,0,24,3
122,2,0,25,2
122,0,1,26,3
122,3,1,27,1
122,4,1,28,2
122,2,1,29,2
122,3,1,30,2
122,3,0,31,40
122,0,0,32,2
122,2,0,33,40
122,0,1,34,2
122,1,1,35,1
122,3,1,36,2
122,3,1,37,3
122,3,1,38,1
122,2,1,39,1
123,4,1,0,1
123,3,1,1,2
123,1,0,2,1
123,1,0,3,40
123,1,0,4,3
123,1,1,5,1
123,2,1,6,2
123,4,1,7,1
123,2,1,8,2
123,2,1,9,2
123,2,0,10,1
123,2,1,11,1
123,0,1,12,1
123,4,1,13,1
123,2,0,14,2
123,3,0,15,2
123,1,0,16,2
123,0,0,17,3
123,3,1,18,2
123,1,1,19,2
123,2,1,20,2
123,4,0,21,40
123,0,1,22,2
123,0,1,23,3
123,0,0,24,3
123,1,0,25,3
123,3,0,26,1
123,4,0,27,2
123,0,0,28,3
123,4,1,29,3
123,1,0,30,1
123,3,0,31,40
123,4,1,32,3
123,3,0,33,1
123,4,1,34,2
123,3,1,35,2
123,1,0,36,3
123,2,1,37,3
123,0,1,38,3
123,3,0,39,1
124,4,1,0,1
124,2,0,1,2
124,2,0,2,40
124,1,0,3,2
124,4,1,4,2
124,4,0,5,3
124,2,0,6,2
124,4,1,7,2
124,3,0,8,40
124,4,0,9,3
124,2,0,10,2
124,0,0,11,3
124,2,0,12,3
124,0,1,13,3
124,2,0,14,3
124,2,0,15,3
124,2,0,16,2
124,0,1,17,3
124,2,1,18,2
124,0,1,19,2
124,4,0,20,2
124,1,1,21,3
124,2,0,22,1
124,3,0,23,40
124,2,1,24,2
124,3,1,25,3
124,1,0,26,1
124,3,1,27,2
124,0,1,28,3
124,1,0,29,2
124,0,0,30,1
124,0,0,31,2
124,4,1,32,3
124,0,0,33,2
124,3,1,34,2
124,3,0,35,40
124,3,1,36,2
124,3,1,37,3
124,4,0,38,1
124,4,0,39,2
125,3,0,0,3
125,1,0,1,3
125,0,0,2,3
125,0,0,3,1
125,0,0,4,1
125,2,0,5,2
125,4,1,6,2
125,0,1,7,3
125,3,0,8,1
125,0,1,9,2
125,1,1,10,3
125,2,0,11,3
125,3,0,12,1
125,1,1,13,3
125,0,0,14,1
125,4,0,15,3
125,4,1,16,3
125,3,1,17,2
125,1,1,18,1
125,2,0,19,1
125,4,0,20,1
125,0,0,21,1
125,1,1,22,3
125,2,0,23,3
125,4,0,24,1
125,4,0,25,2
125,0,0,26,2
125,3,1,27,3
125,4,1,28,1
125,1,0,29,3
125,3,1,30,2
125,4,0,31,3
125,2,0,32,3
125,2,0,33,3
125,3,1,34,3
125,0,0,35,3
125,3,1,36,40
125,0,1,37,1
125,2,0,38,3
125,3,0,39,2
126,2,0,0,1
126,0,1,1,3
126,1,0,2,2
126,4,0,3,1
126,1,0,4,1
126,0,1,5,1
126,2,0,6,1
126,3,0,7,1
126,0,0,8,1
126,4,0,9,40
126,1,0,10,2
126,2,0,11,1
126,0,0,12,1
126,4,0,13,40
126,0,0,14,40
126,1,0,15,3
126,1,0,16,2
126,0,1,17,3
126,4,0,18,40
126,3,0,19,2
126,4,0,20,1
126,0,0,21,1
126,4,0,22,1
126,3,1,23,2
126,1,1,24,3
126,4,0,25,3
126,0,0,26,2
126,4,1,27,3
126,0,1,28,3
126,2,1,29,1
126,1,0,30,3
126,0,0,31,40
126,2,0,32,3
126,3,1,33,2
126,1,1,34,1
126,2,0,35,3
126,3,1,36,3
126,1,0,37,3
126,4,1,38,40
126,4,1,39,3
127,4,1,0,3
127,4,1,1,1
127,2,0,2,2
127,1,0,3,3
127,4,0,4,2
127,3,1,5,2
127,0,1,6,2
127,2,0,7,3
127,1,0,8,2
127,2,0,9,1
127,1,1,10,2
127,0,1,11,3
127,1,0,12,3
127,3,1,13,2
127,3,0,14,1
127,0,0,15,1
127,3,1,16,40
127,0,0,17,3
127,2,1,18,1
127,3,1,19,2
127,2,0,20,40
127,0,1,21,2
127,0,1,22,2
127,3,1,23,2
127,2,0,24,1
127,2,0,25,2
127,0,0,26,1
127,2,0,27,2
127,4,0,28,40
127,0,1,29,1
127,1,0,30,3
127,2,1,31,1
127,2,1,32,2
127,4,0,33,2
127,2,0,34,1
127,2,0,35,3
127,4,0,36,2
127,2,0,37,2
127,1,0,38,3
127,4,0,39,2
128,0,0,0,1
128,1,1,1,2
128,1,0,2,2
128,2,0,3,2
128,0,1,4,40
128,2,0,5,2
128,4,1,6,3
128,3,1,7,1
128,4,1,8,3
128,3,0,9,2
128,1,0,10,1
128,2,1,11,3
128,2,0,12,2
128,4,0,13,1
128,4,0,14,3
128,2,0,15,3
128,3,0,16,2
128,3,1,17,2
128,2,0,18,40
128,1,0,19,1
128,0,0,20,1
128,1,0,21,1
128,4,1,22,1
128,1,1,23,3
128,4,0,24,2
128,4,0,25,3
128,2,0,26,3
128,3,1,27,2
128,4,1,28,1
128,2,1,29,2
128,0,0,30,1
128,4,1,31,2
128,1,0,32,2
128,0,1,33,3
128,1,1,34,1
128,0,1,35,3
128,4,1,36,3
128,1,1,37,1
128,1,0,38,2
128,4,1,39,2
129,1,1,0,2
129,3,0,1,1
129,2,1,2,2
129,1,0,3,3
129,2,1,4,3
129,2,0,5,3
129,2,1,6,3
129,1,0,7,1
129,2,1,8,1
129,0,1,9,3
129,3,0,10,3
129,0,0,11,1
129,3,1,12,2
129,4,0,13,3
129,4,1,14,1
129,0,0,15,3
129,1,1,16,3
129,4,0,17,2
129,2,1,18,1
129,0,0,19,1
129,0,1,20,2
129,4,1,21,40
129,2,1,22,3
129,2,1,23,2
129,1,1,24,2
129,1,1,25,3
129,2,1,26,3
129,3,0,27,2
129,0,1,28,40
129,0,0,29,1
129,1,0,30,3
129,4,0,31,2
129,4,0,32,1
129,1,0,33,1
129,0,0,34,3
129,4,1,35,3
129,1,1,36,1
129,4,0,37,3
129,0,0,38,3
129,0,0,39,1
130,1,1,0,3
130,4,0,1,3
130,1,0,2,3
130,1,1,3,1
130,1,0,4,40
130,1,1,5,3
130,4,0,6,2
130,1,0,7,3
130,3,1,8,3
130,2,0,9,3
130,0,1,10,2
130,3,0,11,1
130,1,1,12,2
130,4,0,13,1
130,2,0,14,40
130,3,1,15,1
130,4,1,16,2
130,1,0,17,3
130,0,0,18,2
130,3,0,19,2
130,4,1,20,1
130,3,0,21,2
130,3,1,22,1
130,0,1,23,1
130,4,1,24,3
130,1,0,25,2
130,0,1,26,1
130,4,0,27,3
130,2,0,28,1
130,1,0,29,1
130,1,0,30,1
130,0,0,31,2
130,1,1,32,1
130,4,0,33,1
130,0,1,34,3
130,4,1,35,2
130,1,0,36,1
130,1,1,37,3
130,1,0,38,3
130,4,0,39,1
131,1,0,0,1
131,3,0,1,1
131,0,0,2,2
131,4,0,3,2
131,0,1,4,2
131,3,1,5,2
131,2,0,6,3
131,1,0,7,2
131,1,0,8,40
131,1,1,9,3
131,4,1,10,3
131,0,0,11,2
131,0,1,12,3
131,0,1,13,1
131,3,0,14,3
131,0,1,15,1
131,2,0,16,40
131,4,0,17,3
131,4,0,18,1
131,1,0,19,1
131,4,1,20,1
131,0,0,21,3
131,4,1,22,40
131,0,0,23,3
131,0,1,24,1
131,2,1,25,3
131,0,1,26,1
131,4,0,27,3
131,1,0,28,2
131,1,1,29,2
131,1,1,30,3
131,2,1,31,1
131,2,0,32,3
131,3,0,33,3
131,4,0,34,3
131,3,0,35,3
131,2,0,36,40
131,2,1,37,3
131,2,0,38,2
131,1,1,39,40
132,0,1,0,2
132,0,0,1,2
132,1,1,2,1
132,3,0,3,2
132,0,0,4,3
132,1,0,5,2
132,3,0,6,3
132,4,0,7,2
132,1,1,8,2
132,4,1,9,1
132,1,0,10,2
132,2,1,11,3
132,3,1,12,2
132,2,0,13,3
132,1,1,14,2
132,2,0,15,2
132,0,1,16,3
132,0,0,17,2
132,3,0,18,2
132,3,0,19,40
132,4,1,20,2
132,4,0,21,1
132,3,1,22,1
132,3,1,23,3
132,2,1,24,1
132,4,1,25,40
132,1,1,26,1
132,3,0,27,1
132,3,0,28,2
132,3,0,29,40
132,2,0,30,1
132,2,1,31,40
132,3,0,32,1
132,4,0,33,3
132,1,1,34,40
132,2,0,35,2
132,0,0,36,2
132,0,0,37,1
132,2,1,38,1
132,0,1,39,2
133,4,1,0,3
133,2,0,1,3
133,0,1,2,2
133,0,1,3,3
133,1,0,4,2
133,0,1,5,2
133,2,1,6,1
133,0,1,7,3
133,2,1,8,1
133,2,1,9,3
133,4,0,10,40
133,2,0,11,2
133,1,1,12,1
133,4,0,13,1
133,2,0,14,1
133,1,1,15,2
133,4,0,16,3
133,1,0,17,1
133,2,1,18,2
133,3,0,19,1
133,3,0,20,2
133,1,1,21,3
133,0,0,22,2
133,0,0,23,1
133,0,0,24,1
133,2,0,25,2
133,3,1,26,3
133,4,0,27,2
133,2,1,28,1
133,3,1,29,3
133,1,0,30,1
133,4,0,31,2
133,0,1,32,1
133,2,0,33,2
133,4,0,34,2
133,2,1,35,1
133,2,0,36,1
133,1,0,37,1
133,2,0,38,1
133,2,0,39,2
134,1,1,0,3
134,4,1,1,1
134,0,0,2,1
134,4,1,3,2
134,0,0,4,1
134,2,0,5,1
134,2,1,6,1
134,4,1,7,40
134,0,1,8,3
134,2,1,9,1
134,4,1,10,2
134,3,1,11,3
134,2,1,12,3
134,4,1,13,3
134,0,0,14,2
134,1,0,15,1
134,4,1,16,2
134,3,1,17,2
134,1,0,18,3
134,4,1,19,2
134,4,0,20,3
134,2,1,21,40
134,4,1,22,2
134,0,1,23,3
134,4,1,24,40
134,0,0,25,3
134,1,1,26,2
134,4,1,27,2
134,2,0,28,2
134,4,0,29,40
134,0,0,30,3
134,4,0,31,2
134,2,1,32,1
134,0,1,33,1
134,3,1,34,3
134,4,0,35,1
134,1,0,36,3
134,1,1,37,3
134,3,0,38,2
134,2,0,39,3
135,0,1,0,1
135,2,1,1,2
135,4,0,2,1
135,3,0,3,1
135,1,0,4,2
135,4,0,5,3
135,4,1,6,2
135,1,0,7,1
135,1,0,8,1
135,3,1,9,1
135,1,0,10,2
135,4,1,11,1
135,1,1,12,40
135,3,1,13,3
135,0,1,14,3
135,2,1,15,2
135,4,0,16,3
135,0,1,17,1
135,1,1,18,2
135,0,0,19,1
135,0,0,20,3
135,0,1,21,40
135,3,1,22,2
135,3,0,23,1
135,2,1,24,3
135,2,0,25,2
135,0,0,26,3
135,4,0,27,3
135,2,1,28,2
135,1,0,29,40
135,1,0,30,1
135,4,0,31,1
135,2,0,32,3
135,0,0,33,3
135,3,1,34,2
135,2,1,35,1
135,3,0,36,3
135,4,1,37,3
135,4,1,38,3
135,4,0,39,1
136,3,0,0,2
136,1,1,1,1
136,4,1,2,1
136,2,1,3,40
136,3,0,4,1
136,3,0,5,2
136,1,1,6,3
136,4,0,7,40
136,0,1,8,3
136,2,0,9,2
136,2,0,10,40
136,2,0,11,1
136,1,0,12,1
136,1,1,13,3
136,0,0,14,1
136,4,1,15,2
136,4,1,16,1
136,2,0,17,2
136,1,0,18,40
136,3,0,19,1
136,3,1,20,1
136,2,1,21,3
136,2,0,22,1
136,1,1,23,1
136,4,0,24,3
136,3,0,25,2
136,2,1,26,1
136,1,0,27,3
136,4,1,28,1
136,1,1,29,2
136,4,0,30,1
136,2,0,31,3
136,4,1,32,40
136,0,1,33,1
136,4,0,34,1
136,4,1,35,1
136,4,0,36,40
136,4,1,37,3
136,1,0,38,3
136,4,0,39,2
137,0,0,0,2
137,4,0,1,3
137,2,1,2,3
137,1,1,3,2
137,4,0,4,3
137,4,1,5,3
137,2,0,6,3
137,4,0,7,2
137,3,0,8,3
137,0,1,9,3
137,3,0,10,1
137,4,0,11,2
137,1,0,12,2
137,3,1,13,2
137,4,0,14,40
137,3,0,15,3
137,4,0,16,2
137,2,0,17,3
137,0,0,18,1
137,4,0,19,3
137,1,1,20,1
137,4,1,21,3
137,0,0,22,3
137,4,0,23,40
137,0,1,24,1
137,2,0,25,40
137,3,0,26,3
137,1,0,27,1
137,3,1,28,2
137,4,1,29,3
137,1,0,30,2
137,3,0,31,1
137,2,0,32,40
137,3,1,33,2
137,0,1,34,2
137,2,1,35,3
137,3,0,36,1
137,0,1,37,40
137,4,0,38,1
137,4,0,39,1
138,4,0,0,3
138,4,0,1,2
138,1,1,2,2
138,0,1,3,3
138,1,0,4,3
138,0,0,5,2
138,0,0,6,1
138,4,0,7,1
138,0,1,8,3
138,1,1,9,3
138,0,0,10,1
138,2,0,11,40
138,4,0,12,1
138,2,0,13,1
138,2,1,14,1
138,4,0,15,2
138,4,0,16,3
138,3,0,17,2
138,1,1,18,1
138,4,0,19,2
138,4,0,20,3
138,3,1,21,3
138,0,1,22,3
138,0,0,23,2
138,4,1,24,2
138,2,0,25,1
138,1,0,26,2
138,2,1,27,3
138,2,1,28,3
138,0,1,29,2
138,0,1,30,3
138,2,0,31,1
138,2,0,32,1
138,3,0,33,40
138,4,0,34,40
138,4,1,35,2
138,1,0,36,2
138,4,0,37,40
138,4,0,38,40
138,2,1,39,2
139,3,1,0,2
139,2,0,1,2
139,1,0,2,1
139,4,0,3,3
139,2,0,4,1
139,4,1,5,2
139,3,0,6,1
139,3,0,7,1
139,0,0,8,40
139,3,1,9,1
139,2,1,10,3
139,4,1,11,2
139,1,1,12,1
139,3,1,13,1
139,1,1,14,3
139,4,1,15,2
139,0,1,16,2
139,3,1,17,1
139,1,1,18,2
139,1,0,19,2
139,4,0,20,3
139,2,1,21,1
139,3,0,22,1
139,0,1,23,2
139,1,1,24,1
139,4,0,25,1
139,4,0,26,3
139,4,1,27,3
139,4,0,28,2
139,3,1,29,1
